,Index,word,frequency,Is requirment
662,4762,tanning,2,
663,4763,pure,2,
664,4764,validating,2,
665,4765,beer,2,
666,4766,rotating,2,
667,4767,maestro,2,
668,4768,recurring,2,
669,4769,humorous,2,
670,4770,gaseous,2,
671,4771,nah,2,
672,4772,manageable,2,1.0
673,4773,invisible,2,
674,4774,surveyor,2,1.0
675,4775,surveying,2,1.0
676,4776,eating,2,
677,4777,emotion,2,1.0
678,4778,adherence,2,1.0
679,4779,uphold,2,
680,4780,digitizing,2,1.0
681,4781,shuttle,2,
682,4782,highway,2,
683,4783,red,2,
684,4784,mailbox,2,
685,4785,dry,2,
686,4786,continent,2,
687,4787,composing,2,
688,4788,vat,2,
689,4789,bookkeeper,2,
690,4790,attuned,2,
691,4791,reintegration,2,
692,4792,persistent,2,
693,4793,umbrella,2,
694,4794,synergy,2,
695,4795,proximity,2,
696,4796,posture,2,
697,4797,triple,2,
698,4798,tension,2,
699,4799,nation,2,
700,4800,humid,2,
701,4801,figuratively,2,
702,4802,qua,2,
703,4803,stretch,2,
704,4804,amphibious,2,
705,4805,endurance,2,
706,4806,unblocking,2,
707,4807,rein,2,
708,4808,noise,2,
709,4809,nuisance,2,
710,4810,flue,2,
711,4811,banner,2,
712,4812,determination,2,1.0
713,4813,catchy,2,
714,4814,undertake,2,
715,4815,charger,2,
716,4816,concert,2,
717,4817,fifty,2,
718,4818,sail,2,
719,4819,upholding,2,
720,4820,embodies,2,
721,4821,measurable,2,
722,4822,prioritization,2,
723,4823,tier,2,
724,4824,citizenship,2,1.0
725,4825,telemarketing,2,1.0
726,4826,limitless,2,
727,4827,exceeds,2,1.0
728,4828,relieving,2,
729,4829,marc,2,
730,4830,rob,2,
731,4831,animation,2,
732,4832,contemplative,2,1.0
733,4833,left,2,
734,4834,cardiovascular,2,
735,4835,disseminate,2,
736,4836,ti,2,
737,4837,liveable,2,
738,4838,connectivity,2,
739,4839,disassembly,2,
740,4840,cop,2,
741,4841,separate,2,
742,4842,bodywork,2,
743,4843,conquered,2,
744,4844,printer,2,
745,4845,couple,2,
746,4846,mechanisation,2,
747,4847,chilled,2,
748,4848,juice,2,
749,4849,pastry,2,
750,4850,turnaround,2,
751,4851,interacting,2,
752,4852,visibility,2,
753,4853,bias,2,
754,4854,fraud,2,
755,4855,exit,2,
756,4856,dispatch,2,
757,4857,emptying,2,
758,4858,beacon,2,
759,4859,striving,2,1.0
760,4860,incidentally,2,
761,4861,thank,2,
762,4862,superstore,2,
763,4863,rush,2,
764,4864,cloth,2,
765,4865,toasted,2,
766,4866,roadworthy,2,
767,4867,tire,2,
768,4868,phrase,2,
769,4869,ff,2,
770,4870,watering,2,
771,4871,consolidate,2,1.0
772,4872,shareholder,2,
773,4873,voted,2,
774,4874,freight,2,
775,4875,bench,2,
776,4876,refrigerator,2,
777,4877,hob,2,
778,4878,oven,2,
779,4879,dishwasher,2,
780,4880,microwave,2,
781,4881,extractor,2,
782,4882,hood,2,
783,4883,entertaining,2,1.0
784,4884,quota,2,
785,4885,harmonized,2,
786,4886,advocating,2,
787,4887,variable,2,
788,4888,commit,2,1.0
789,4889,refining,2,
790,4890,achieves,2,1.0
791,4891,wallet,2,
792,4892,showcasing,2,
793,4893,surrounded,2,
794,4894,dedicate,2,1.0
795,4895,deployability,2,
796,4896,mechanized,2,
797,4897,composite,2,
798,4898,upgrade,2,
799,4899,directs,2,
800,4900,alp,2,
801,4901,raised,2,
802,4902,surf,2,
803,4903,pair,2,
804,4904,exception,2,
805,4905,honesty,2,1.0
806,4906,troubleshoot,2,1.0
807,4907,justification,2,
808,4908,desktop,2,
809,4909,cosmopolitan,2,
810,4910,relief,2,
811,4911,safest,2,
812,4912,arriving,2,
813,4913,phasing,2,
814,4914,derived,2,
815,4915,prevails,2,
816,4916,infrastructural,2,
817,4917,impressive,2,
818,4918,satellite,2,
819,4919,ruby,2,
820,4920,elixir,2,
821,4921,concentrated,2,
822,4922,harvest,2,
823,4923,autistic,2,
824,4924,odd,2,
825,4925,evaluated,2,
826,4926,bandaging,2,
827,4927,ultrasonic,2,
828,4928,magnetic,2,
829,4929,representativeness,2,
830,4930,seventy,2,
831,4931,forced,2,
832,4932,jr,2,
833,4933,obvious,2,
834,4934,mapped,2,
835,4935,none,2,
836,4936,undisturbed,2,
837,4937,abnormal,2,
838,4938,bell,2,
839,4939,groundwork,2,
840,4940,sheeting,2,
841,4941,applicability,2,
842,4942,exist,2,
843,4943,s,2,
844,4944,conceptualize,2,1.0
845,4945,illustrating,2,
846,4946,validation,2,1.0
847,4947,usability,2,1.0
848,4948,sketch,2,
849,4949,cargo,2,
850,4950,exclude,2,
851,4951,handyman,2,
852,4952,shore,2,
853,4953,paramedic,2,
854,4954,villager,2,
855,4955,informs,2,1.0
856,4956,indicative,2,
857,4957,executor,2,
858,4958,mediating,2,
859,4959,prevented,2,
860,4960,shifting,2,
861,4961,redundant,2,
862,4962,legality,2,
863,4963,blind,2,
864,4964,print,2,
865,4965,earlier,2,
866,4966,scanned,2,
867,4967,modeller,2,
868,4968,git,2,
869,4969,thirty,2,
870,4970,abstract,2,
871,4971,carte,2,
872,4972,diligence,2,1.0
873,4973,lief,2,
874,4974,fuse,2,
875,4975,nutshell,2,
876,4976,imperative,2,
877,4977,wave,2,
878,4978,unnecessary,2,
879,4979,payout,2,
880,4980,neurological,2,
881,4981,distributing,2,
882,4982,extensively,2,
883,4983,activation,2,
884,4984,sou,2,
885,4985,usefulness,2,
886,4986,gre,2,
887,4987,isometric,2,
888,4988,advocated,2,
889,4989,cadence,2,
890,4990,inefficiency,2,
891,4991,outline,2,
892,4992,northwestern,2,
893,4993,hero,2,
894,4994,attraction,2,
895,4995,undisputed,2,
896,4996,stunt,2,
897,4997,trampolining,2,
898,4998,northwest,2,
899,4999,brown,2,
900,5000,aged,2,
901,5001,stroke,2,
902,5002,decade,2,
903,5003,spontaneity,2,
904,5004,considerably,2,
905,5005,whopper,2,
906,5006,dexterity,2,1.0
907,5007,evangelize,2,
908,5008,refactoring,2,
909,5009,contacted,2,
910,5010,mileage,2,
911,5011,enormously,2,
912,5012,wan,2,
913,5013,rose,2,
914,5014,border,2,
915,5015,expressed,2,
916,5016,import,2,
917,5017,practically,2,
918,5018,thin,2,
919,5019,directed,2,
920,5020,hp,2,
921,5021,indigo,2,
922,5022,zoning,2,
923,5023,helpfulness,2,1.0
924,5024,polder,2,
925,5025,relay,2,
926,5026,auger,2,
927,5027,breaker,2,
928,5028,vet,2,
929,5029,outboard,2,
930,5030,occurs,2,
931,5031,fern,2,
932,5032,inland,2,
933,5033,knife,2,
934,5034,earthwork,2,
935,5035,quay,2,
936,5036,dropped,2,
937,5037,opted,2,
938,5038,formative,2,
939,5039,advertised,2,
940,5040,incrementally,2,
941,5041,transformed,2,
942,5042,optimized,2,
943,5043,horizontal,2,
944,5044,onto,2,
945,5045,leveraging,2,
946,5046,sophisticated,2,1.0
947,5047,racing,2,
948,5048,mill,2,
949,5049,dedicates,2,1.0
950,5050,transportable,2,
951,5051,superior,2,
952,5052,overhauling,2,
953,5053,helpline,2,
954,5054,explains,2,
955,5055,facilitates,2,1.0
956,5056,aloha,2,
957,5057,monetization,2,
958,5058,creditor,2,
959,5059,inventor,2,
960,5060,alcohol,2,
961,5061,utilitarian,2,
962,5062,ware,2,
963,5063,castle,2,
964,5064,wedding,2,
965,5065,periodontist,2,
966,5066,seminar,2,
967,5067,vi,2,
968,5068,dairy,2,
969,5069,banker,2,
970,5070,renewed,2,
971,5071,certainty,2,1.0
972,5072,investigating,2,
973,5073,clerk,2,
974,5074,terminated,2,
975,5075,intermezzo,2,
976,5076,enrich,2,
977,5077,promoter,2,
978,5078,tapping,2,
979,5079,boring,2,
980,5080,complementary,2,
981,5081,groundbreaking,2,
982,5082,accession,2,
983,5083,asylum,2,
984,5084,seeker,2,
985,5085,detainee,2,
986,5086,dual,2,
987,5087,bursting,2,
988,5088,prerequisite,2,
989,5089,intranet,2,
990,5090,yammer,2,
991,5091,executed,2,
992,5092,midden,2,
993,5093,inspirational,2,1.0
994,5094,nit,2,
995,5095,mature,2,
996,5096,busyness,2,
997,5097,tobacco,2,
998,5098,smoker,2,
999,5099,ford,2,
0,5100,transit,2,
1,5101,serial,2,
2,5102,revolutionizing,2,
3,5103,humanity,2,
4,5104,ups,2,
5,5105,compass,2,1.0
6,5106,revolutionary,2,
7,5107,recharge,2,1.0
8,5108,confluence,2,
9,5109,nimble,2,1.0
10,5110,apart,2,
11,5111,unleash,2,
12,5112,incorporate,2,1.0
13,5113,discriminate,2,
14,5114,affordability,2,
15,5115,comeback,2,
16,5116,sheen,2,
17,5117,augmented,2,
18,5118,cologne,2,
19,5119,coca,2,
20,5120,cola,2,
21,5121,conquest,2,
22,5122,migrant,2,
23,5123,stacked,2,
24,5124,octopus,2,
25,5125,conceiving,2,
26,5126,seduce,2,
27,5127,multitasking,2,1.0
28,5128,customize,2,1.0
29,5129,buffering,2,
30,5130,antibiotic,2,
31,5131,serology,2,
32,5132,microbiologist,2,1.0
33,5133,retiring,2,
34,5134,asthma,2,
35,5135,observer,2,1.0
36,5136,hacking,2,
37,5137,whiff,2,
38,5138,hyperbole,2,
39,5139,manipulator,2,1.0
40,5140,operated,2,
41,5141,observance,2,
42,5142,professionalize,2,1.0
43,5143,inch,2,
44,5144,archiving,2,
45,5145,cc,2,
46,5146,perfection,2,
47,5147,joining,2,
48,5148,encountered,2,
49,5149,heavier,2,
50,5150,sharpen,2,
51,5151,residing,2,
52,5152,uni,2,
53,5153,discourage,2,
54,5154,holmium,2,
55,5155,imaged,2,
56,5156,daughter,2,
57,5157,informational,2,1.0
58,5158,infrequent,2,
59,5159,spin,2,
60,5160,optimizes,2,
61,5161,localized,2,
62,5162,demographic,2,
63,5163,embolization,2,
64,5164,unawares,2,
65,5165,crystallized,2,
66,5166,earnings,2,
67,5167,kaka,2,
68,5168,retrieved,1,
69,5169,acrobat,1,
70,5170,prompt,1,
71,5171,caller,1,
72,5172,rationale,1,
73,5173,frustrated,1,
74,5174,repeat,1,
75,5175,courteously,1,
76,5176,lv,1,
77,5177,quitting,1,
78,5178,smoking,1,
79,5179,familiarized,1,1.0
80,5180,entered,1,
81,5181,correspond,1,1.0
82,5182,tuning,1,
83,5183,sweeter,1,
84,5184,freestanding,1,
85,5185,dreamland,1,
86,5186,chip,1,
87,5187,wedge,1,
88,5188,flake,1,
89,5189,modernizing,1,
90,5190,indirect,1,
91,5191,undue,1,
92,5192,hardship,1,
93,5193,continental,1,
94,5194,protects,1,
95,5195,burglary,1,
96,5196,tried,1,
97,5197,intricacy,1,
98,5198,reorganization,1,1.0
99,5199,audited,1,
100,5200,inventiveness,1,1.0
101,5201,outage,1,
102,5202,procedural,1,
103,5203,formulates,1,
104,5204,reserve,1,
105,5205,expired,1,
106,5206,reveals,1,
107,5207,religious,1,1.0
108,5208,philosophical,1,1.0
109,5209,warms,1,
110,5210,secretly,1,
111,5211,stopped,1,
112,5212,explores,1,
113,5213,exploited,1,
114,5214,affect,1,
115,5215,grille,1,
116,5216,monster,1,
117,5217,comprehensible,1,1.0
118,5218,whoever,1,
119,5219,crafting,1,1.0
120,5220,ideation,1,1.0
121,5221,utilizing,1,
122,5222,retrospective,1,
123,5223,phenomenal,1,
124,5224,composed,1,
125,5225,download,1,
126,5226,searcher,1,1.0
127,5227,minimally,1,
128,5228,convergence,1,
129,5229,obstacle,1,
130,5230,communicated,1,1.0
131,5231,receivables,1,
132,5232,creep,1,
133,5233,jeopardy,1,
134,5234,contingency,1,
135,5235,apprised,1,
136,5236,slippage,1,
137,5237,deepen,1,
138,5238,assumed,1,
139,5239,questioning,1,
140,5240,anatomy,1,
141,5241,mysterious,1,
142,5242,pointed,1,
143,5243,mud,1,
144,5244,interference,1,
145,5245,jenny,1,
146,5246,christian,1,
147,5247,biggest,1,
148,5248,leap,1,
149,5249,bickering,1,
150,5250,calm,1,
151,5251,applause,1,
152,5252,sideline,1,
153,5253,twist,1,
154,5254,gelation,1,
155,5255,pampers,1,
156,5256,golf,1,
157,5257,boxing,1,1.0
158,5258,latte,1,
159,5259,milk,1,
160,5260,frail,1,
161,5261,suspect,1,
162,5262,diagnosed,1,1.0
163,5263,death,1,
164,5264,contradiction,1,
165,5265,nearest,1,
166,5266,funded,1,
167,5267,needle,1,
168,5268,intense,1,
169,5269,beloved,1,
170,5270,matched,1,
171,5271,overlap,1,
172,5272,pressed,1,
173,5273,touching,1,
174,5274,personalize,1,1.0
175,5275,commence,1,
176,5276,semester,1,
177,5277,concludes,1,
178,5278,index,1,
179,5279,tolerant,1,
180,5280,confirm,1,
181,5281,enrolled,1,
182,5282,tiered,1,
183,5283,linear,1,
184,5284,nonlinear,1,
185,5285,undefined,1,
186,5286,abstractly,1,
187,5287,ordinary,1,
188,5288,hacker,1,
189,5289,lurking,1,
190,5290,shielded,1,
191,5291,liaises,1,
192,5292,multiplier,1,
193,5293,notify,1,
194,5294,conflicting,1,
195,5295,reminder,1,
196,5296,lunchtime,1,
197,5297,refusal,1,
198,5298,indicates,1,
199,5299,divorce,1,
200,5300,steady,1,
201,5301,taxation,1,
202,5302,transformer,1,
203,5303,fairly,1,
204,5304,aeration,1,
205,5305,chiffon,1,
206,5306,mirror,1,
207,5307,bowl,1,
208,5308,formulation,1,
209,5309,baggage,1,
210,5310,impairment,1,
211,5311,knock,1,
212,5312,confirming,1,
213,5313,originally,1,
214,5314,limelight,1,
215,5315,quest,1,
216,5316,attractiveness,1,1.0
217,5317,cox,1,
218,5318,bomb,1,
219,5319,ejection,1,
220,5320,convenient,1,
221,5321,measurably,1,
222,5322,pack,1,
223,5323,advised,1,
224,5324,acc,1,
225,5325,midnight,1,
226,5326,robotised,1,
227,5327,sorted,1,
228,5328,jammed,1,
229,5329,robotic,1,
230,5330,lox,1,
231,5331,bottle,1,
232,5332,jet,1,
233,5333,falling,1,
234,5334,cogeneration,1,
235,5335,downtime,1,
236,5336,dismissal,1,
237,5337,lost,1,
238,5338,imposed,1,
239,5339,weigh,1,
240,5340,walker,1,
241,5341,bailey,1,
242,5342,custodian,1,
243,5343,fame,1,
244,5344,talked,1,
245,5345,salience,1,
246,5346,trigger,1,
247,5347,ambiguity,1,
248,5348,brilliant,1,
249,5349,irrespective,1,
250,5350,sexuality,1,
251,5351,enablers,1,
252,5352,martin,1,
253,5353,increment,1,
254,5354,seasoned,1,
255,5355,inflow,1,
256,5356,centralize,1,
257,5357,workday,1,
258,5358,ticketing,1,
259,5359,airline,1,
260,5360,airpower,1,
261,5361,conversely,1,
262,5362,bend,1,
263,5363,deficiency,1,
264,5364,documented,1,
265,5365,inventorying,1,1.0
266,5366,marten,1,
267,5367,wondering,1,
268,5368,filler,1,
269,5369,worthy,1,
270,5370,inspirer,1,1.0
271,5371,overwhelm,1,
272,5372,sanctuary,1,
273,5373,ingenious,1,1.0
274,5374,simar,1,
275,5375,montage,1,
276,5376,steep,1,
277,5377,curve,1,
278,5378,pumping,1,
279,5379,ventured,1,
280,5380,triangle,1,
281,5381,admin,1,
282,5382,blank,1,
283,5383,glue,1,
284,5384,tastiest,1,
285,5385,mac,1,
286,5386,upholstering,1,
287,5387,armchair,1,
288,5388,seating,1,
289,5389,methodical,1,1.0
290,5390,graded,1,
291,5391,renal,1,
292,5392,insufficiency,1,
293,5393,dialysed,1,
294,5394,immersing,1,
295,5395,thematic,1,1.0
296,5396,customary,1,
297,5397,brink,1,
298,5398,refers,1,
299,5399,sadly,1,
300,5400,cerebral,1,
301,5401,infarction,1,
302,5402,sing,1,
303,5403,peeling,1,
304,5404,urge,1,
305,5405,friendship,1,1.0
306,5406,cry,1,
307,5407,silly,1,
308,5408,sweet,1,
309,5409,flushing,1,
310,5410,ergonomics,1,
311,5411,upset,1,
312,5412,beef,1,
313,5413,pork,1,
314,5414,stricter,1,
315,5415,shooting,1,1.0
316,5416,sanitizer,1,
317,5417,fo,1,
318,5418,invested,1,1.0
319,5419,proposing,1,
320,5420,tinkerer,1,
321,5421,noodle,1,
322,5422,negatively,1,
323,5423,consults,1,1.0
324,5424,snow,1,
325,5425,ut,1,
326,5426,pursuing,1,1.0
327,5427,lecture,1,
328,5428,agreeing,1,
329,5429,manpower,1,
330,5430,nett,1,
331,5431,advertiser,1,
332,5432,comprehensively,1,
333,5433,simplified,1,
334,5434,trimming,1,
335,5435,clay,1,
336,5436,remained,1,
337,5437,roughage,1,
338,5438,riding,1,
339,5439,separation,1,1.0
340,5440,recyclable,1,
341,5441,archival,1,
342,5442,sup,1,
343,5443,streamline,1,
344,5444,centralized,1,
345,5445,handover,1,
346,5446,usual,1,
347,5447,frying,1,
348,5448,sooner,1,
349,5449,blindly,1,
350,5450,carbon,1,
351,5451,yachting,1,
352,5452,payslip,1,
353,5453,laughing,1,
354,5454,went,1,
355,5455,raid,1,
356,5456,toddler,1,
357,5457,reflective,1,
358,5458,compensate,1,
359,5459,frankly,1,
360,5460,jack,1,
361,5461,intro,1,
362,5462,superiority,1,
363,5463,disappointment,1,
364,5464,chasing,1,
365,5465,chairman,1,1.0
366,5466,streamlining,1,
367,5467,reimburses,1,
368,5468,ditto,1,
369,5469,biodiversity,1,
370,5470,circularity,1,
371,5471,greenhouse,1,
372,5472,suspension,1,
373,5473,preface,1,
374,5474,have,1,
375,5475,reconditioning,1,
376,5476,duped,1,
377,5477,sort,1,
378,5478,validate,1,1.0
379,5479,adopting,1,1.0
380,5480,satisfying,1,1.0
381,5481,lounge,1,
382,5482,glittering,1,
383,5483,perfecting,1,
384,5484,gradually,1,
385,5485,refreshing,1,
386,5486,unexploded,1,
387,5487,consortium,1,
388,5488,fieldwork,1,
389,5489,fooled,1,
390,5490,autogenous,1,
391,5491,miller,1,
392,5492,modifying,1,1.0
393,5493,performs,1,
394,5494,sailmaker,1,1.0
395,5495,hygienically,1,
396,5496,nail,1,
397,5497,halfway,1,
398,5498,recycled,1,
399,5499,lightweight,1,1.0
400,5500,exported,1,
401,5501,john,1,
402,5502,arouse,1,
403,5503,recipient,1,
404,5504,showered,1,
405,5505,rise,1,
406,5506,administered,1,
407,5507,breathes,1,
408,5508,wake,1,
409,5509,logging,1,
410,5510,benchmarking,1,1.0
411,5511,penetration,1,
412,5512,mi,1,
413,5513,improves,1,
414,5514,championing,1,
415,5515,logically,1,
416,5516,succinctly,1,
417,5517,unusual,1,
418,5518,displaced,1,
419,5519,exploitation,1,
420,5520,directory,1,
421,5521,depart,1,
422,5522,timing,1,
423,5523,riser,1,
424,5524,zen,1,
425,5525,daddy,1,
426,5526,sheila,1,
427,5527,reimburse,1,
428,5528,reign,1,
429,5529,reasoning,1,
430,5530,compare,1,1.0
431,5531,propagate,1,1.0
432,5532,bustling,1,
433,5533,aging,1,
434,5534,tube,1,
435,5535,differ,1,
436,5536,appreciating,1,1.0
437,5537,acquaintance,1,1.0
438,5538,reinforcing,1,1.0
439,5539,precedence,1,
440,5540,bulk,1,
441,5541,ancillary,1,
442,5542,wheelchair,1,
443,5543,cabin,1,
444,5544,predetermined,1,
445,5545,propagates,1,
446,5546,merged,1,
447,5547,lodging,1,
448,5548,neurology,1,
449,5549,detector,1,
450,5550,actuator,1,
451,5551,likelihood,1,
452,5552,compensated,1,
453,5553,critically,1,
454,5554,endangered,1,
455,5555,receptionist,1,1.0
456,5556,ended,1,
457,5557,recover,1,
458,5558,suicide,1,
459,5559,pepping,1,
460,5560,dornick,1,
461,5561,redevelopment,1,
462,5562,jam,1,
463,5563,delight,1,
464,5564,representation,1,1.0
465,5565,amazing,1,
466,5566,trek,1,
467,5567,gradual,1,
468,5568,fertility,1,
469,5569,surrogacy,1,
470,5570,nonprofit,1,
471,5571,donation,1,
472,5572,revive,1,
473,5573,unplug,1,
474,5574,meditation,1,1.0
475,5575,tenet,1,
476,5576,transforms,1,
477,5577,geographical,1,
478,5578,thronged,1,
479,5579,focal,1,
480,5580,overcome,1,
481,5581,compile,1,1.0
482,5582,presentational,1,
483,5583,spokesperson,1,
484,5584,brighter,1,
485,5585,predilection,1,
486,5586,pretreatment,1,
487,5587,herringbone,1,
488,5588,stair,1,
489,5589,tread,1,
490,5590,borrow,1,
491,5591,assurer,1,1.0
492,5592,sud,1,
493,5593,études,1,
494,5594,dune,1,
495,5595,voyager,1,1.0
496,5596,rester,1,
497,5597,interlocutor,1,
498,5598,flux,1,
499,5599,est,1,
500,5600,disposition,1,
501,5601,voiture,1,
502,5602,an,1,
503,5603,substantiation,1,1.0
504,5604,hammer,1,
505,5605,nut,1,
506,5606,checkout,1,
507,5607,breathing,1,
508,5608,apparatus,1,
509,5609,escape,1,
510,5610,pressing,1,
511,5611,excuse,1,
512,5612,promised,1,
513,5613,staffed,1,
514,5614,distributes,1,1.0
515,5615,conveying,1,1.0
516,5616,warranty,1,
517,5617,juniper,1,
518,5618,completes,1,
519,5619,wastewater,1,
520,5620,arrives,1,
521,5621,flavor,1,
522,5622,discovers,1,
523,5623,comprehension,1,1.0
524,5624,bat,1,
525,5625,cooperates,1,1.0
526,5626,spike,1,
527,5627,axle,1,
528,5628,inspected,1,
529,5629,energetically,1,1.0
530,5630,accelerating,1,
531,5631,lifter,1,
532,5632,abundance,1,
533,5633,glance,1,
534,5634,blocker,1,
535,5635,mobilizes,1,1.0
536,5636,flag,1,
537,5637,mathematical,1,1.0
538,5638,typesetting,1,
539,5639,unremitting,1,
540,5640,biennial,1,
541,5641,eighty,1,
542,5642,amended,1,
543,5643,viable,1,
544,5644,epic,1,
545,5645,detailing,1,
546,5646,frequency,1,
547,5647,railway,1,
548,5648,screened,1,
549,5649,caravan,1,
550,5650,fantasy,1,
551,5651,privilege,1,
552,5652,playgroups,1,
553,5653,individuality,1,1.0
554,5654,occupies,1,
555,5655,wildly,1,
556,5656,copywriter,1,
557,5657,ping,1,
558,5658,pong,1,
559,5659,farmland,1,
560,5660,attaching,1,
561,5661,airtight,1,
562,5662,tarpaulin,1,
563,5663,hiding,1,
564,5664,visually,1,1.0
565,5665,harness,1,
566,5666,mantra,1,
567,5667,relevance,1,
568,5668,brine,1,
569,5669,softening,1,
570,5670,thumb,1,
571,5671,somewhat,1,
572,5672,spreadsheet,1,
573,5673,eyebrow,1,
574,5674,eyelash,1,
575,5675,tanned,1,
576,5676,smell,1,
577,5677,nest,1,
578,5678,tractor,1,
579,5679,mostly,1,
580,5680,socket,1,
581,5681,technologically,1,1.0
582,5682,trench,1,
583,5683,manipulate,1,
584,5684,analog,1,
585,5685,ruth,1,
586,5686,black,1,
587,5687,grease,1,
588,5688,oiled,1,
589,5689,roaring,1,
590,5690,financed,1,
591,5691,substantively,1,
592,5692,depression,1,
593,5693,compulsive,1,
594,5694,psychosis,1,
595,5695,multidimensional,1,1.0
596,5696,ocean,1,
597,5697,pleased,1,
598,5698,clothes,1,
599,5699,assigning,1,
600,5700,brainstorming,1,1.0
601,5701,freshening,1,
602,5702,told,1,
603,5703,shut,1,
604,5704,nobody,1,
605,5705,magazine,1,
606,5706,wholly,1,
607,5707,underpin,1,
608,5708,comprises,1,
609,5709,longest,1,
610,5710,swap,1,
611,5711,booked,1,
612,5712,versus,1,
613,5713,continuo,1,
614,5714,identified,1,
615,5715,sd,1,
616,5716,prosthetic,1,
617,5717,studied,1,
618,5718,niche,1,
619,5719,flashing,1,
620,5720,winch,1,
621,5721,dynamism,1,
622,5722,convalescence,1,
623,5723,downstairs,1,
624,5724,intensity,1,
625,5725,approached,1,
626,5726,feeler,1,
627,5727,spam,1,
628,5728,stifling,1,
629,5729,jungle,1,
630,5730,polar,1,
631,5731,parachutist,1,
632,5732,frogman,1,
633,5733,ski,1,
634,5734,synonymous,1,
635,5735,remedying,1,
636,5736,came,1,
637,5737,yesterday,1,
638,5738,sagged,1,
639,5739,dig,1,
640,5740,marked,1,
641,5741,essence,1,
642,5742,comfortably,1,1.0
643,5743,exhaust,1,
644,5744,odds,1,
645,5745,loader,1,
646,5746,rib,1,
647,5747,prestige,1,
648,5748,propulsion,1,
649,5749,boating,1,
650,5750,compliant,1,
651,5751,orientated,1,
652,5752,burger,1,
653,5753,familiarizing,1,
654,5754,articulating,1,1.0
655,5755,enabled,1,
656,5756,burning,1,
657,5757,competently,1,
658,5758,comparative,1,
659,5759,cognitive,1,1.0
660,5760,facilitator,1,
661,5761,soc,1,
662,5762,intrusion,1,
663,5763,filtering,1,
664,5764,anti,1,
665,5765,bot,1,
666,5766,setup,1,
667,5767,dollar,1,
668,5768,attempt,1,
669,5769,infinite,1,
670,5770,invention,1,
671,5771,restlessly,1,
672,5772,reinventing,1,
673,5773,prospecting,1,
674,5774,tactic,1,
675,5775,achievable,1,
676,5776,adrenaline,1,
677,5777,dilation,1,
678,5778,outgrowth,1,
679,5779,dyeing,1,
680,5780,rinsing,1,
681,5781,pharmacy,1,
682,5782,replenishing,1,
683,5783,cardio,1,
684,5784,thoracic,1,
685,5785,professor,1,
686,5786,bedside,1,
687,5787,incurable,1,
688,5788,confronted,1,
689,5789,harmonica,1,
690,5790,undergoing,1,
691,5791,honestly,1,1.0
692,5792,spontaneously,1,
693,5793,bow,1,
694,5794,tense,1,
695,5795,kitten,1,
696,5796,logbook,1,
697,5797,instruct,1,1.0
698,5798,intends,1,
699,5799,zee,1,
700,5800,corollary,1,
701,5801,hydro,1,
702,5802,meteorological,1,
703,5803,directorate,1,
704,5804,eighteen,1,
705,5805,dock,1,
706,5806,leveller,1,
707,5807,locking,1,
708,5808,August,1,
709,5809,gl,1,
710,5810,grew,1,
711,5811,verification,1,
712,5812,arose,1,
713,5813,communicatively,1,1.0
714,5814,wrap,1,
715,5815,wording,1,
716,5816,ambassadorship,1,
717,5817,deserves,1,
718,5818,guild,1,
719,5819,steadfastness,1,1.0
720,5820,monetize,1,
721,5821,referring,1,
722,5822,hitting,1,
723,5823,holistically,1,1.0
724,5824,navigating,1,1.0
725,5825,attribute,1,
726,5826,derive,1,
727,5827,persuade,1,
728,5828,statistic,1,1.0
729,5829,laundering,1,
730,5830,terrorist,1,
731,5831,extract,1,
732,5832,congratulate,1,
733,5833,manifest,1,
734,5834,assume,1,
735,5835,musician,1,
736,5836,dick,1,
737,5837,eagerly,1,1.0
738,5838,rejoicing,1,
739,5839,galaxy,1,
740,5840,viewing,1,
741,5841,pampering,1,
742,5842,finer,1,
743,5843,backward,1,
744,5844,reporter,1,1.0
745,5845,expertness,1,1.0
746,5846,econometrics,1,1.0
747,5847,actuarial,1,1.0
748,5848,writer,1,1.0
749,5849,unnecessarily,1,
750,5850,circulation,1,
751,5851,vest,1,
752,5852,eventful,1,
753,5853,slowly,1,
754,5854,surely,1,
755,5855,climber,1,
756,5856,sum,1,
757,5857,dilemma,1,
758,5858,hoover,1,
759,5859,handing,1,
760,5860,everybody,1,
761,5861,brake,1,
762,5862,reactivation,1,
763,5863,dividing,1,
764,5864,tactful,1,1.0
765,5865,prof,1,
766,5866,attentiveness,1,1.0
767,5867,compute,1,1.0
768,5868,dramatically,1,
769,5869,evangelizing,1,
770,5870,portability,1,
771,5871,interoperability,1,
772,5872,stem,1,1.0
773,5873,maintainability,1,
774,5874,governing,1,
775,5875,crafted,1,
776,5876,marketeer,1,
777,5877,comparison,1,
778,5878,spunk,1,
779,5879,majestic,1,
780,5880,console,1,
781,5881,random,1,
782,5882,helmet,1,
783,5883,pant,1,
784,5884,rating,1,
785,5885,fitted,1,
786,5886,predictability,1,
787,5887,enriching,1,
788,5888,wife,1,
789,5889,unplanned,1,
790,5890,rebuilding,1,
791,5891,miss,1,
792,5892,camouflaging,1,
793,5893,commencing,1,
794,5894,marking,1,
795,5895,pergola,1,
796,5896,pharmacist,1,
797,5897,instinctively,1,
798,5898,hosted,1,
799,5899,cooler,1,
800,5900,periodontics,1,
801,5901,breastfeed,1,
802,5902,bathe,1,
